geneSymbol,ACC,BLCA,BRCA,CESC,CHOL,COADREAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS,UVM
SF3B1,0.02247191011235955,0.05896805896805897,0.019961977186311788,0.006968641114982578,0.027777777777777776,0.039473684210526314,0.0,0.01098901098901099,0.007894736842105263,0.009823182711198428,0.0,0.01,0.025362318840579712,0.02617801047120419,0.009784735812133072,0.030470914127423823,0.03131115459882583,0.028925619834710745,0.011627906976744186,0.003913894324853229,0.011235955056179775,0.0,0.0081799591002045,0.007905138339920948,0.07162534435261708,0.020737327188940093,0.0,0.004106776180698152,0.016260162601626018,0.08806262230919765,0.017857142857142856,0.225
SF3A1,0.0,0.014742014742014743,0.0038022813688212928,0.003484320557491289,0.0,0.013157894736842105,0.0,0.016483516483516484,0.010526315789473684,0.0019646365422396855,0.0,0.0025,0.007246376811594203,0.005235602094240838,0.0,0.0110803324099723,0.021526418786692758,0.012396694214876033,0.0,0.009784735812133072,0.0,0.0,0.002044989775051125,0.0,0.03581267217630854,0.009216589861751152,0.0,0.002053388090349076,0.0,0.0410958904109589,0.0,0.0
U2AF1,0.011235955056179775,0.019656019656019656,0.0019011406844106464,0.006968641114982578,0.0,0.009398496240601503,0.0,0.0,0.002631578947368421,0.003929273084479371,0.0,0.0,0.0,0.031413612565445025,0.003913894324853229,0.0,0.025440313111545987,0.002066115702479339,0.0,0.0019569471624266144,0.011235955056179775,0.0,0.002044989775051125,0.0,0.013774104683195593,0.01152073732718894,0.0,0.002053388090349076,0.0,0.033268101761252444,0.03571428571428571,0.0
U2AF2,0.0,0.009828009828009828,0.0019011406844106464,0.006968641114982578,0.0,0.016917293233082706,0.0,0.0,0.005263157894736842,0.003929273084479371,0.0,0.005,0.010869565217391304,0.005235602094240838,0.005870841487279843,0.0110803324099723,0.009784735812133072,0.010330578512396695,0.0,0.0019569471624266144,0.0,0.0,0.002044989775051125,0.003952569169960474,0.024793388429752067,0.02304147465437788,0.0,0.002053388090349076,0.0,0.03913894324853229,0.0,0.0
SRSF2,0.0,0.012285012285012284,0.0028517110266159697,0.013937282229965157,0.0,0.0037593984962406013,0.0,0.005494505494505495,0.002631578947368421,0.007858546168958742,0.015384615384615385,0.0,0.0,0.015706806282722512,0.0019569471624266144,0.0,0.009784735812133072,0.008264462809917356,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.008264462809917356,0.009216589861751152,0.0,0.0,0.0,0.0136986301369863,0.0,0.0375
ZRSR2,0.011235955056179775,0.009828009828009828,0.0,0.003484320557491289,0.0,0.007518796992481203,0.0,0.0,0.010526315789473684,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.005870841487279843,0.004132231404958678,0.0,0.0019569471624266144,0.0056179775280898875,0.0,0.002044989775051125,0.0,0.013774104683195593,0.004608294930875576,0.0,0.0,0.0,0.03718199608610567,0.0,0.0
RBM10,0.02247191011235955,0.036855036855036855,0.0076045627376425855,0.017421602787456445,0.0,0.03383458646616541,0.024390243902439025,0.016483516483516484,0.010526315789473684,0.003929273084479371,0.015384615384615385,0.0,0.0036231884057971015,0.0,0.0,0.0110803324099723,0.07240704500978473,0.012396694214876033,0.0,0.0019569471624266144,0.02247191011235955,0.0,0.0,0.003952569169960474,0.03305785123966942,0.016129032258064516,0.0,0.0,0.0,0.06457925636007827,0.0,0.0
PRPF8,0.011235955056179775,0.022113022113022112,0.010456273764258554,0.024390243902439025,0.0,0.05075187969924812,0.0,0.02197802197802198,0.018421052631578946,0.019646365422396856,0.0,0.0275,0.014492753623188406,0.015706806282722512,0.009784735812133072,0.01662049861495845,0.021526418786692758,0.022727272727272728,0.011627906976744186,0.005870841487279843,0.016853932584269662,0.012422360248447204,0.0081799591002045,0.011857707509881422,0.1046831955922865,0.041474654377880185,0.0,0.006160164271047228,0.0,0.11154598825831702,0.05357142857142857,0.0125
LUC7L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,0.0,0.03931203931203931,0.0076045627376425855,0.04529616724738676,0.0,0.009398496240601503,0.07317073170731707,0.01098901098901099,0.005263157894736842,0.01768172888015717,0.0,0.0075,0.010869565217391304,0.0,0.003913894324853229,0.0,0.011741682974559686,0.02066115702479339,0.0,0.003913894324853229,0.0056179775280898875,0.0,0.002044989775051125,0.003952569169960474,0.09366391184573003,0.03456221198156682,0.013422818791946308,0.0,0.0,0.08610567514677103,0.0,0.0
SUGP1,0.0,0.014742014742014743,0.008555133079847909,0.006968641114982578,0.0,0.015037593984962405,0.0,0.0,0.007894736842105263,0.007858546168958742,0.0,0.01,0.007246376811594203,0.0,0.0019569471624266144,0.0,0.015655577299412915,0.022727272727272728,0.011627906976744186,0.005870841487279843,0.0056179775280898875,0.0,0.00408997955010225,0.007905138339920948,0.04132231404958678,0.018433179723502304,0.0,0.002053388090349076,0.0,0.03131115459882583,0.0,0.0
